index,IT_job_criteria,Is_Programmer/System Developer/Software Engineer,Is_Full Stack Developer,Is_Data Analyst,Is_BI Developer,Is_Data Scientist,Is_IoT Engineer,Is_QA Engineer,Is_System Analyst,Is_Backend Developer,Is_Mobile Developer,Is_IT Support,Is_Project Manager,Is_System Engineer,Is_Database Administrator,Is_Business Analyst,Is_Front-End Developer,Is_System Administrator,Is_Data Engineer,Is_AI Engineer,Is_DevOps Engineer,Is_SAP Specialist,Is_Solution Architect,Is_Scrum Master,Is_Product manager/Owner,Is_Cloud Engineer,Is_Security Analyst,Is_IT Solution Consultant,Is_Presales Engineer,Is_Network Engineer/Senior Network Engineer,Is_bachelor,Is_Master,IS_PhD,is_missing,Degree_1,Degree_2,Is_CS,Is_CPE,IS_IT,Is_MIS,Is_EE,Is_Data Science,Is_Mathematics,Is_Statistics,Is_Finance,Is_Accounting,Is_Information Systems,Is_Business Management,Is_Engineering,Is_Software Engineering,Is_Business Administration,Is_Business Technology,Is_Technology,Is_Network,Is_Software Development,Is_Business Computer,Is_Electronic Engineering,Is_Mechatronics,Is_Cybersecurity,Is_Actuarial Science,Is_Data Engineering,Is_Telecommunication Engineering,Is_Economics,Is_Marketing,Is_Science & Technology,Is_Mechanical Engineering,Is_Computer,Is_Management,Is_Business analytics,Is_Data Analytics,Is_Industrial Engineering,Is_Manufacturing Engineering,Is_Artificial Intelligence,Is_Data Mining,Is_Supply Chain,Is_Accounting Information System,Is_Information Management,Is_Physics,Is_Science,Is_missing,Major_1,Major_2,Major_3,Major_4,Major_5,Major_6,Job_year_experience,Company_name,Is_C#,IS_JAVA,Is_Python,Is_JS,Is_C++,Is_R,Is_C,Is_VB,Is_COBOL,Is_TypeScript,Is_HTML,Is_CSS,Is_Golang,Is_Node.js,Is_VB.NET,Is_PHP,Is_JavaScript(ES6),Is_Ruby,Is_RPG,Is_Kotlin,Is_Dart,Is_Scala,Is_C#.NET,Is_HTML5,Is_Swift,Is_Embedded C,Is_Objective-C,Is_JavaScript (ES6+),Is_CSS3,Is_Bash,Is_PowerShell,Is_Sass,Is_Less,Is_XML,Is_TypeScript 4+,Is_VBA,Is_Rust,Is_JSP,Is_Apex,Is_Servlet,Is_SAS,Is_Missing,Programing_language,Programing_language_1,Programing_language_2,Programing_language_3,Programing_language_4,Programing_language_5,Programing_language_6,Programing_language_7,Is_Spring_Boot,Is_Angular,Is_ASP.NET Core,Is_.NET,Is_React,Is_Vue.js,Is_Next.js,Is_Node.js,Is_Express.js,Is_SAP_CAP,Is_Kafka,Is_Laravel,Is_NumPy,Is_Pandas,Is_TensorFlow,Is_PyTorch,Is_Scikit-learn,Is_Nest.js,Is_Flutter,Is_Nuxt.js,Is_Hibernate,Is_Android_Jetpack,Is_Robot_Framework,Is_Flask,Is_Matplotlib,Is_LangChain,Is_LangGraph,Is_Zend,Is_AngularJS,Is_Angular 16+,Is_Bootstrap,"Is_ASP.NET_MVC
",Is_Cypress,Is_WPF,Is_VB.Net,Is_TailwindCSS,Is_XGBoost,Is_Selenium,Is_Swagger,Is_jQuery,Is_Playwright,Is_JMeter,Is_k6,Is_Apache_Spark,Is_Hadoop,Is_UiPath,Is_Hive,Is_Entity_Framework,Is_XML,Is_React_Native,Is_JBehave,Is_Oracle_EBS,Is_Oracle_Forms,Is_FastAPI,Is_Xamarin,Is_GetX,Is_Apache_Nifi,Is_Django,Is_Django_REST_framework,Is_Codeigniter,Is_AJAX,Is_Svelte,Is_Pyspark,Is_ASP.NET Core MVC,Is_Flux,Is_Koa,Is_Webpack,Is_Ant_Design,Is_Slim,Is_Spring,Is_Struts2,Is_Cloudera,Is_Storm,Is_MapReduce,Is_Svelte_Kit,Is_Java_Spring,Is_Vue.js_2,Is_Angular_14+,Is_Powerbuilder,Is_Nx,Is_Gin,Is_ASP.NET,Is_Visual_Studio.Net,Is_Missing,Is_Frontend_Framwork,Is_Backend_Frameworks ,Is_Data_Science / ML,Is_Big_Data,Is_Testing / QA,Is_Dev_Tool,Is_Mobile_Development,Is_Others / Legacy / Specific Tools ,Is_Missing,Programming_framework_1,Programming_framework_2,Programming_framework_3,Programming_framework_4,Programming_framework_5,Programming_framework_6,Programming_framework_7,Programming_framework_8,Programming_framework_9,Is_SQL,Is_MySQL,Is_PostgreSQL,Is_MongoDB,Is_SQL_Server,Is_PL/SQL,Is_Oracle,Is_AS400,Is_InfluxDB,Is_DB2,Is_Redis,Is_NoSQL,Is_MariaDB,Is_ArangoDB,Is_Firebase,Is_ElasticSearch,Is_RDBMS,Is_SQLite,Is_Realm,Is_BigQuery,Is_HIve_SQL,Is_Cassandra,Is_informix,Is_Talend,Is_Missing,DB_Skill,DB_Skill_1,DB_Skill_2,DB_Skill_3,DB_Skill_4,DB_Skill_5,Is_Git,Is_GitHub,Is_GitLab,Is_BitBucket,Is_Gitflow,Is_Missing,Code_management_skill,Code_management_skill_1,Code_management_skill_2,Code_management_skill_3,Programming Related,AI/ML-Related,DataAnalytic-Related,Web-Tech Related,System Operational,Network-security Related,Cloud Related,QA-Related,Banking,Business/Finance-Knowledge Related,Project Management-Skill,Data science,SAP-related,Interface Desgin,Gaming/3D design,HR-Related,HealthCare,Hardware-Iot,Law-related,Other,Is_Missing,Specialist_skills,Specialist_skill_1,Specialist_skill_2,Specialist_skill_3,Specialist_skill_4,Specialist_skill_5,Specialist_skill_6,Specialist_skill_7,Specialist_skill_8,Specialist_skill_9,Specialist_skill_10,Specialist_skill_11,Specialist_skill_12,Specialist_skill_13,Specialist_skill_14,Specialist_skill_15,Specialist_skill_16,Specialist_skill_17,Specialist_skill_18,Specialist_skill_19,Specialist_skill_20,Specialist_skill_21,Is_PMP,Is_CCNA,Is_MCSA,Is_MCSE,Is_NCA,Is_VCP,Is_Linux+,Is_ServiceNow_CSA,Is_ITSM_certifications,Is_CSM_certifications,Is_TSM_certifications,Is_ISTQB_Agile_Tester,Is_NSE4,Is_NSE5,Is_CCNP,Is_Arista_ACE,Is_Network+,Is_Security+,Is_PMI_ACP,Is_AZ-104,Is_AWS Certified_DevOps_Engineer,Is_Azure_DevOps_Engineer_Expert,Is_Missing,Is_Network_Related,Is_Cloud_Related,Is_System_operation,Is_Microsoft,Is_Finance_Business,Is_Project_Mgmt,Is_Missing,IT_Certificate_1,IT_Certificate_2,IT_Certificate_3,IT_Certificate_4,IT_Certificate_5,IT_Certificate_6,IT_Certificate_7,English_profiency,Non_English_proficency,Is_Thai,Is_Japanese,Is_Korean,Non_English_lang,Non_English_lang_{i},Is_TOEIC,Is_IELTS,Is_TOEFL_iBT,Is_missing,English_test,English_test_score,Non_English_Test_score,Is_JLPT,Non_English_Test_{i},Non_English_Test_score_{i},Company_salary,ism_tech_salary,Selected_Salary,Salary_with_Noise,Salary_Scaled,,,Remarks,,,,,,,,,,,,,,
469,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Information Technology,,,,,4,Betagro Public Company Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Analytical Skills,SAP functional,software programs,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,,,0,0,0,1,,,,,,,,72500,72500,74163,0.96488043,https://drive.google.com/file/d/1DxxTw22tC3O0ikDM1MfhUcWlZNDRaOd9/view?usp=drive_link,https://th.jobsdb.com/th/job/83918928?type=standard&ref=search-standalone&origin=jobCard#sol=34c37fd86d95a506d7a790bf5ecd15ef63bbeb85,,,,,,,,,,,,,,,
470,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Information Technology,Computer Engineering,,,,2,"PASONA RECRUITMENT (THAILAND) CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQL,PostgreSQL,,,,,0,0,0,0,0,1,,,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,System Analysis,Banking,Finance,Insurance,RDBMS,SDLC,Linux,System Design,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,,0,0,0,,,0,0,0,1,,,,,,,50000,50000,50000,52500,0.155155242,https://drive.google.com/file/d/1zqupo407CY3xqnMefCxughjGqJU8bYV1/view?usp=drive_link,https://th.jobsdb.com/th/job/86393103?type=standard&ref=search-standalone&origin=jobCard#sol=e996bda2a393728ab563db7352658c59d8bd7057,Agency,,,,,,,,,,,,,,
471,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,3,"PASONA RECRUITMENT (THAILAND) CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQL,PostgreSQL,,,,,0,0,0,0,0,1,,,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,System Analysis,Banking,Finance,Insurance,RDBMS,SDLC,Linux,System Design,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,,0,0,0,,,0,0,0,1,,,,,,,75000,65000,75000,78750,1.136334497,https://drive.google.com/file/d/1zqupo407CY3xqnMefCxughjGqJU8bYV1/view?usp=drive_link,https://th.jobsdb.com/th/job/86393103?type=standard&ref=search-standalone&origin=jobCard#sol=e996bda2a393728ab563db7352658c59d8bd7057,Agency,,,,,,,,,,,,,,
472,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Information Technology,Computer Engineering,,,,3,"ZIGMA WORLD TECH CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Golang,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,1,,,,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,System Analysis,Database Design,Project Management,System Testing,UAT documentation,Go Live,System usage documentation,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,,,0,0,0,1,,,,,,,40000,65000,40000,38000,-0.386829489,https://drive.google.com/file/d/1ZMzNGDoNM6m3UXWvRurjRJfnQWisJjGT/view?usp=drive_link,https://th.jobsdb.com/th/job/86021729?type=standard&ref=search-standalone&origin=jobCard#sol=e467a12f555c9a22f03ea6527b955c61b36073ea,,,,,,,,,,,,,,,
473,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Computer Science,Computer Engineering,Business Computer,Information Technology,Accounting Information System,Management Information System,0,LF Logistics (Thailand) Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQL,,,,,,0,0,0,0,0,1,,,,,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,Business requirements documentation,System functionalities analysis,Gaps identification,IT Testing,UAT Coordination,Warehouse Management System,Transport Management Systems,Order Management System,Power BI,Tableau,Logistics workflow,Dashboard creation,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,,0,0,0,,,0,0,0,1,,,,,,,,30000,30000,28500,-0.741922934,https://drive.google.com/file/d/1GPWsylOitr2l3inU0kSndwb1XNhQwwnL/view?usp=drive_link,https://th.jobsdb.com/th/job/85769601?type=standard&ref=search-standalone&origin=jobCard#sol=f58b6daa6f79e0af5dc3117a6cf379a6722a039d,,,,,,,,,,,,,,,
474,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Computer Engineering,Information Technology,,,,1,"T.N. DIGITAL SOLUTIONS CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,1,,,,,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,information system analysis,Software Development,Analytical Skills,logical thinking,problem-solving,Database Design,API design,Agile framework,system tiers,"data flow between front-end, back-end, and database",System Design,Microservices,DDD,comprehensive and high-quality documentation,SDLC,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,,0,0,0,,,0,0,0,1,,,,,,,30000,30000,30000,30299,-0.674679449,https://drive.google.com/file/d/1puEEWQvJ_TTF3ec1705L_-JyEf_Pw2m2/view?usp=drive_link,https://th.jobsdb.com/th/job/86228000?type=standard&ref=search-standalone&origin=jobCard#sol=95af7bb1cc70f232067e706807a6700a26a51e70,,,,,,,,,,,,,,,
475,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Computer Engineering,Information Technology,,,,0,"Siam Kubota Corporation Co., Ltd.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Python,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,ASP.NET core,React,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQL Server,,,,,,0,0,0,0,0,1,,,,,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Systems management & control,Low Code Platform,OutSystem,CRM,Salesforce,Cloud services,Microsoft Azure Cloud,API (web service) Programming,MuleSoft,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,,0,0,0,,,1,0,0,0,TOEIC,550,,,,,24000,30000,24000,22800,-0.954979001,https://drive.google.com/file/d/1gJ4EBIjQSnrreAwy2uzm7h7zb7pI-AW8/view?usp=drive_link,https://th.jobsdb.com/th/job/84761702?type=standard&ref=search-standalone&origin=jobCard#sol=b256d807dfd25a511ba711ceb2458640da90ec0b,,,,,,,,,,,,,,,
476,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Computer Engineering,Information Technology,,,,2,"COMANCHE GOGOJI CO., LTD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,1,,,,,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,User requirements analysis,Software or web application system design,System documentation,Flowchart,ER Diagram,UAT,System development,System Analysis,UML,Use Case,DFD,ER Diagram,Web Application,Web Application,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,,,0,0,0,1,,,,,,,30000,50000,30000,29522,-0.703722355,https://drive.google.com/file/d/1OrtPj6-aQWyx1Sp3CWHLu-MW9M1BTdhQ/view?usp=drive_link,https://www.jobtopgun.com/en/job/20216/62,,,,,,,,,,,,,,,
477,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Computer Engineering,Information Technology,,,,4,"COMANCHE GOGOJI CO., LTD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,1,,,,,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,User requirements analysis,Software or web application system design,System documentation,Flowchart,ER Diagram,UAT,System development,System Analysis,UML,Use Case,DFD,ER Diagram,Web Application,Web Application,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,,,0,0,0,1,,,,,,,40000,65000,40000,42000,-0.23731646,https://drive.google.com/file/d/1OrtPj6-aQWyx1Sp3CWHLu-MW9M1BTdhQ/view?usp=drive_link,https://www.jobtopgun.com/en/job/20216/62,,,,,,,,,,,,,,,
478,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,Computer Engineering,Information Technology,Software Engineering,,,5,"Tianfu Solution Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQL,,,,,,0,0,0,0,0,1,,,,,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Data analysis,database systems,Power BI,Tableau,REST API,ETL processes,SDLC,Scrum,Analytical Skills,System documentation,System Design,Data modeling,SOAP,Agile,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,,0,0,0,,,0,0,0,1,,,,,,,80000,80000,80000,78173,1.114767242,https://drive.google.com/file/d/1r9iE5r5b9ChbU7Z8-Ap6iYEEDDMpCiX-/view?usp=drive_link,https://www.jobtopgun.com/en/job/18327/11,,,,,,,,,,,,,,,
479,System Analyst,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bachelor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,8,"Tianfu Solution Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SQL,,,,,,0,0,0,0,0,1,,,,,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Data analysis,database systems,Power BI,Tableau,REST API,ETL processes,SDLC,Scrum,Analytical Skills,System documentation,System Design,Data modeling,SOAP,Agile,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,,0,0,0,,,0,0,0,1,,,,,,,130000,95000,130000,132861,3.158909379,https://drive.google.com/file/d/1r9iE5r5b9ChbU7Z8-Ap6iYEEDDMpCiX-/view?usp=drive_link,https://www.jobtopgun.com/en/job/18327/11,,,,,,,,,,,,,,,
